City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
266,scottsbluff,41.8666,-103.6672,2.76,72,0,3.09,US,1675617805
267,vila,42.0304,-8.1588,10.39,46,0,1.72,PT,1675617805
268,alpinopolis,-20.8636,-46.3881,25.44,72,100,3.11,BR,1675617806
269,ambulu,-8.345,113.6058,24.4,88,100,1.74,ID,1675617571
270,eureka,40.8021,-124.1637,9.34,93,96,2.68,US,1675617806
271,san cristobal,7.7669,-72.225,25.1,61,49,3.69,VE,1675617508
272,digapahandi,19.3667,84.5833,18.99,62,2,1.36,IN,1675617563
273,quthing,-30.4,27.7003,23.68,37,57,1.66,LS,1675617807
274,kailua,21.4022,-157.7394,23.14,86,58,1.79,US,1675617807
275,cepelare,41.7333,24.6833,-7.34,93,99,3.95,BG,1675617807
276,fortuna,40.5982,-124.1573,9.19,94,75,0.45,US,1675617808
277,bolobo,-2.1667,16.2333,25.53,75,79,3.22,CD,1675617808
278,olafsvik,64.8945,-23.7142,6.39,91,93,10.53,IS,1675617808
279,caborca,30.5838,-111.101,20.78,18,0,1.11,MX,1675617808
280,sao joao da barra,-21.6403,-41.0511,35.05,73,13,4.19,BR,1675617809
281,inhambane,-23.865,35.3833,25.55,77,3,5.89,MZ,1675617651
282,lompoc,34.6391,-120.4579,14.22,93,40,6.69,US,1675617533
283,pevek,69.7008,170.3133,-39.05,100,74,1.19,RU,1675617809
284,kardymovo,54.8902,32.4311,-4.8,91,100,2.96,RU,1675617809
285,peace river,56.2501,-117.286,-2.41,96,75,3.09,CA,1675617810
286,killybegs,54.6333,-8.45,7.84,79,72,4.72,IE,1675617810
287,veraval,20.9,70.3667,22.03,55,3,4.97,IN,1675617811
288,namatanai,-3.6667,152.4333,25.58,81,99,1.41,PG,1675617811
289,aykhal,66.0,111.5,-38.22,100,56,1.28,RU,1675617811
290,las juntas,19.4167,-104.7,23.74,32,0,1.76,MX,1675617812
291,grindavik,63.8424,-22.4338,8.26,100,100,14.92,IS,1675617812
292,ketchikan,55.3422,-131.6461,3.99,93,75,1.54,US,1675617812
293,monte escobedo,22.3,-103.5833,18.38,21,5,2.48,MX,1675617813
294,aloleng,16.1307,119.7824,25.22,79,98,4.3,PH,1675617813
295,saltpond,5.2091,-1.0606,28.4,76,99,6.06,GH,1675617813
296,leningradskiy,69.3833,178.4167,-32.91,99,100,2.03,RU,1675617813
297,kattivakkam,13.2167,80.3167,25.05,76,79,3.41,IN,1675617814
298,quesnel,52.9999,-122.5029,4.28,75,100,3.09,CA,1675617814
299,bogale,16.2833,95.4,22.8,57,9,3.18,MM,1675617814
300,kieta,-6.2167,155.6333,25.54,85,100,1.29,PG,1675617815
301,kavieng,-2.5744,150.7967,27.49,73,100,0.96,PG,1675617792
302,avera,33.194,-82.5271,13.54,61,100,0.53,US,1675617815
303,boulder city,35.9786,-114.8325,15.52,33,75,2.06,US,1675617815
304,chumikan,54.7183,135.315,-21.1,89,86,7.03,RU,1675617816
305,bilibino,68.0546,166.4372,-32.56,100,100,0.92,RU,1675617816
306,sibu,2.3,111.8167,24.17,100,40,1.03,MY,1675617816
307,kumluca,36.3703,30.2869,7.46,85,98,3.45,TR,1675617817
308,nuuk,64.1835,-51.7216,-10.66,79,75,3.09,GL,1675617744
309,kochubey,44.3861,46.5825,0.18,80,98,5.4,RU,1675617817
310,nyurba,63.2842,118.3319,-47.84,100,64,1.52,RU,1675617817
311,hailar,49.2,119.7,-27.53,100,91,2.43,CN,1675617818
312,clyde river,70.4692,-68.5914,-24.87,58,100,7.2,CA,1675617818
313,vestmanna,62.1564,-7.1664,6.51,100,100,8.75,FO,1675617564
314,roma,43.2128,-75.4557,5.46,50,0,3.09,US,1675617819
315,gotsu,35.0,132.2167,3.75,71,3,2.7,JP,1675617819
316,saint-georges,12.0564,-61.7485,28.82,70,75,10.29,GD,1675617819
317,mahebourg,-20.4081,57.7,26.81,80,81,5.68,MU,1675617820
318,coquimbo,-29.9533,-71.3436,22.85,60,0,6.17,CL,1675617568
319,kurdzhinovo,43.9884,40.9552,-2.86,90,94,0.41,RU,1675617820
320,contamana,-7.3333,-75.0167,29.6,52,88,1.57,PE,1675617790
321,oyama,36.3,139.8,6.99,59,100,2.91,JP,1675617820
322,grand-santi,4.25,-54.3833,25.23,96,100,1.75,GF,1675617821
323,carutapera,-1.195,-46.02,29.11,70,49,4.12,BR,1675617665
324,bagdarin,54.4333,113.6,-23.52,93,85,1.87,RU,1675617822
325,ruidoso,33.3317,-105.673,13.92,19,13,6.69,US,1675617822
326,puntarenas,9.9763,-84.8384,30.87,45,8,2.77,CR,1675617585
327,stornoway,58.2093,-6.3865,7.18,84,75,12.86,GB,1675617823
328,adrar,20.5022,-10.0711,22.34,17,68,4.92,MR,1675617823
329,port victoria,0.0939,33.9756,24.02,69,65,4.41,KE,1675617823
330,faya,18.3851,42.4509,14.06,59,98,2.43,SA,1675617824
331,pathein,16.7833,94.7333,21.29,63,6,3.4,MM,1675617824
332,asau,46.4333,26.4,-4.29,89,94,2.66,RO,1675617824
333,amapa,1.0,-52.0,26.51,89,99,1.34,BR,1675617825
334,terrace bay,48.7834,-87.1,-12.91,82,100,3.96,CA,1675617550
335,lorengau,-2.0226,147.2712,27.07,79,100,0.83,PG,1675617537
336,tagusao,9.1924,117.8141,25.28,88,72,2.95,PH,1675617825
337,kununurra,-15.7667,128.7333,25.99,89,68,0.0,AU,1675617592
338,teofilo otoni,-17.8575,-41.5053,33.37,45,0,1.2,BR,1675617826
339,alta floresta,-9.8756,-56.0861,29.9,70,75,1.03,BR,1675617826
340,pasir gudang,1.4584,103.8805,25.14,94,75,1.03,MY,1675617826
341,parabel,58.6978,81.4825,-18.32,100,97,1.9,RU,1675617827
342,talavera de la reina,39.9635,-4.8308,12.15,48,0,2.81,ES,1675617827
343,tokur,53.1333,132.9,-28.6,100,100,1.31,RU,1675617827
344,bargteheide,53.7333,10.2667,2.17,86,80,0.45,DE,1675617828
345,vila franca do campo,37.7167,-25.4333,16.23,72,0,3.19,PT,1675617655
346,nishihara,26.1842,127.7558,19.81,88,75,3.09,JP,1675617586
347,general pico,-35.6566,-63.7568,34.69,16,6,5.38,AR,1675617828
348,los llanos de aridane,28.6585,-17.9182,17.86,65,20,4.63,ES,1675617828
349,tarko-sale,64.9225,77.785,-23.82,100,95,1.96,RU,1675617829
350,payo,-3.7508,103.6372,21.22,80,89,1.05,ID,1675617829
351,rio grande,-32.035,-52.0986,23.06,71,66,6.38,BR,1675617829
352,samarai,-10.6167,150.6667,26.4,85,100,6.73,PG,1675617792
353,ballinrobe,53.6333,-9.2333,9.86,88,65,4.07,IE,1675617830
354,cidreira,-30.1811,-50.2056,28.0,46,14,6.56,BR,1675617830
355,santa rosa,14.3122,121.1114,26.17,81,76,3.92,PH,1675617830
356,ginda,30.6945,78.4932,7.21,38,29,2.6,IN,1675617831
357,sorada,19.75,84.4333,18.92,42,0,1.29,IN,1675617831
358,mumford,5.2618,-0.759,27.77,79,100,5.87,GH,1675617831
359,hervey bay,-25.2986,152.8535,25.55,89,97,4.86,AU,1675617832
360,teya,60.3778,92.6267,-16.31,99,99,1.88,RU,1675617832
361,alice springs,-23.7,133.8833,13.75,82,0,0.51,AU,1675617832
362,gerash,27.6652,54.1371,13.08,43,0,2.23,IR,1675617833
363,elliot,-31.3333,27.85,17.74,74,68,0.84,ZA,1675617833
364,russell,32.3502,-85.1999,15.6,58,0,0.0,US,1675617833
365,nuzvid,16.7833,80.85,20.17,85,0,1.83,IN,1675617834
366,bathsheba,13.2167,-59.5167,29.34,65,40,10.8,BB,1675617834
367,nevelsk,46.6733,141.8633,-8.42,72,99,2.1,RU,1675617834
368,baykit,61.67,96.37,-12.68,98,100,0.98,RU,1675617835
369,djougou,9.7085,1.666,35.62,8,99,3.16,BJ,1675617835
370,klaksvik,62.2266,-6.589,7.51,92,100,14.98,FO,1675617835
371,abu dhabi,24.4667,54.3667,21.01,78,0,1.54,AE,1675617812
372,tupelo,34.2576,-88.7034,14.16,58,20,5.66,US,1675617548
373,san matias,-16.3667,-58.4,30.08,67,85,1.8,BO,1675617836
374,remedios,22.4947,-79.5458,30.51,56,1,4.66,CU,1675617836
375,kuusamo,65.9667,29.1833,-10.98,85,100,2.06,FI,1675617586
376,yarmouth,41.7057,-70.2286,9.08,69,0,10.8,US,1675617836
377,manono,-7.3,27.4167,22.16,83,100,0.99,CD,1675617649
378,parthenay,46.6667,-0.4167,9.41,77,59,5.43,FR,1675617837
379,rio gallegos,-51.6226,-69.2181,17.03,19,20,18.52,AR,1675617679
380,pemagatsel,27.0319,91.4266,6.87,62,1,2.34,BT,1675617837
381,seymchan,62.8833,152.4333,-32.16,92,92,1.85,RU,1675617837
382,caxito,-8.5785,13.6643,28.07,69,91,3.06,AO,1675617838
383,batsfjord,70.6345,29.7185,-6.04,79,75,7.72,NO,1675617696
384,vardo,70.3705,31.1107,-7.01,93,40,8.23,NO,1675617679
385,rio tercero,-32.173,-64.1141,31.56,33,0,4.11,AR,1675617838
386,portland,45.5234,-122.6762,8.78,93,100,6.71,US,1675617472
387,senanga,-16.1167,23.2667,23.39,75,99,0.9,ZM,1675617839
388,posse,-14.0931,-46.3694,29.65,49,31,1.62,BR,1675617839
389,przhevalskoye,55.5093,31.8482,-5.45,93,100,2.53,RU,1675617839
390,hue,16.4667,107.6,23.06,94,40,0.51,VN,1675617840
391,gimli,50.6336,-96.9907,-12.99,66,17,4.12,CA,1675617840
392,macklin,52.3334,-109.9348,-8.81,84,11,5.42,CA,1675617840
393,lake havasu city,34.4839,-114.3224,18.39,35,0,0.89,US,1675617840
394,komsomolskiy,40.4272,71.7189,4.4,87,100,1.03,UZ,1675617841
395,wonthaggi,-38.6044,145.5913,15.46,81,45,3.49,AU,1675617656
396,tura,25.5198,90.2201,15.48,44,0,1.19,IN,1675617841
397,doha,25.2867,51.5333,19.17,72,0,2.57,QA,1675617702
398,loum,4.7182,9.7351,29.64,59,26,2.67,CM,1675617842
399,urumqi,43.801,87.6005,-8.47,86,75,1.0,CN,1675617842
400,cap malheureux,-19.9842,57.6142,26.93,77,73,2.24,MU,1675617592
401,saint-raymond,45.467,-73.6095,-2.56,76,100,4.63,CA,1675617843
402,nebolchi,59.1239,33.3454,-12.29,99,100,1.76,RU,1675617843
403,bandarbeyla,9.4942,50.8122,24.44,72,62,7.46,SO,1675617843
404,heyang,26.1011,107.473,6.51,97,100,1.15,CN,1675617844
405,lasa,46.6166,10.7002,3.49,93,20,3.12,IT,1675617844
406,salamiyah,35.0113,37.0532,6.19,91,100,1.54,SY,1675617845
407,inta,66.0317,60.1659,-12.75,96,98,3.56,RU,1675617845
408,svetlaya,46.5389,138.3297,-11.97,82,3,2.77,RU,1675617846
409,kankon,15.0167,74.0167,24.64,66,0,2.8,IN,1675617846
410,hamilton,39.1834,-84.5333,11.06,52,100,5.66,US,1675617656
411,waingapu,-9.6567,120.2641,24.85,89,100,3.37,ID,1675617847
412,carinhanha,-14.3047,-43.765,34.07,35,1,1.51,BR,1675617847
413,port lincoln,-34.7333,135.8667,16.26,83,2,5.09,AU,1675617848
414,auki,-8.7676,160.7034,24.81,95,100,6.37,SB,1675617848
415,camargo,27.6667,-105.1667,18.56,24,0,2.2,MX,1675617848
416,tomohon,1.3346,124.8392,19.52,86,100,0.33,ID,1675617849
417,barrie,44.4001,-79.6663,3.85,70,100,3.6,CA,1675617843
418,college,64.8569,-147.8028,-26.06,76,40,0.0,US,1675617849
419,sainte-marie,-20.8968,55.5496,27.09,84,95,7.2,RE,1675617850
420,shenzhen,22.5455,114.0683,19.35,93,88,1.35,CN,1675617850
421,yulara,-25.2406,130.9889,21.54,22,0,4.32,AU,1675617850
422,mehamn,71.0357,27.8492,-4.03,80,0,6.17,NO,1675617851
423,quatre cocos,-20.2078,57.7625,26.72,80,75,5.45,MU,1675617851
424,hovd,48.0056,91.6419,-15.8,81,8,1.35,MN,1675617851
425,pa daet,19.5049,99.9924,23.65,59,36,1.12,TH,1675617852
426,fare,-16.7,-151.0167,27.25,75,19,6.53,PF,1675617852
427,kruisfontein,-34.0033,24.7314,24.94,74,12,6.9,ZA,1675617853
428,rocha,-34.4833,-54.3333,25.92,49,35,3.95,UY,1675617853
429,flinders,-34.5833,150.8552,21.21,79,96,0.89,AU,1675617853
430,tilichiki,60.4667,166.1,-29.99,94,11,3.77,RU,1675617854
431,shache,38.4167,77.2406,-2.73,77,100,2.11,CN,1675617854
432,sur,22.5667,59.5289,22.15,72,34,3.1,OM,1675617855
433,kidal,18.4411,1.4078,30.83,8,5,0.67,ML,1675617855
434,broome,42.2506,-75.833,3.94,53,0,4.63,US,1675617706
435,zyryanka,65.75,150.85,-34.98,100,100,0.21,RU,1675617569
436,porto novo,6.4965,2.6036,29.9,72,100,4.92,BJ,1675617856
437,marsh harbour,26.5412,-77.0636,23.51,77,82,9.79,BS,1675617856
438,mandurah,-32.55,115.7,22.25,87,0,3.73,AU,1675617551
439,gusau,12.1628,6.6614,33.23,10,100,4.3,NG,1675617857
440,havre-saint-pierre,50.2334,-63.5986,-16.0,78,100,5.14,CA,1675617857
441,marondera,-18.1853,31.5519,16.8,91,95,1.79,ZW,1675617857
442,shihezi,44.3,86.0333,-8.65,98,96,2.27,CN,1675617598
443,jamsa,61.8642,25.19,-1.03,95,100,3.48,FI,1675617858
444,jardim,-21.4803,-56.1381,32.1,45,37,1.12,BR,1675617571
445,bondo,3.8146,23.6866,27.74,22,28,0.4,CD,1675617858
446,old saybrook,41.2918,-72.3762,8.2,52,0,6.69,US,1675617859
447,staszow,50.5631,21.1659,-2.43,90,100,3.2,PL,1675617859
448,kalmunai,7.4167,81.8167,24.77,84,100,4.08,LK,1675617860
449,gravdal,68.1214,13.5031,3.94,56,40,5.14,NO,1675617860
450,luderitz,-26.6481,15.1594,21.36,66,15,11.62,NA,1675617658
451,arlit,18.7369,7.3853,30.0,8,11,3.79,NE,1675617655
452,lamar,33.6668,-95.5836,15.91,72,0,2.57,US,1675617861
453,kloulklubed,7.0419,134.2556,26.28,76,100,8.33,PW,1675617861
454,port hawkesbury,45.6169,-61.3485,-2.12,78,40,5.36,CA,1675617862
455,dunmore town,25.5,-76.65,24.32,76,33,9.18,BS,1675617862
456,zhigansk,66.7697,123.3711,-41.96,97,97,1.19,RU,1675617862
457,nemuro,43.3236,145.575,-4.45,80,22,4.49,JP,1675617863
458,camabatela,-8.1881,15.375,17.64,90,100,0.97,AO,1675617863
459,kirakira,-10.4544,161.9205,25.34,96,100,3.03,SB,1675617864
460,lashio,22.9333,97.75,12.54,43,33,0.93,MM,1675617864
461,sangar,63.9242,127.4739,-40.47,99,99,1.72,RU,1675617864
462,martapura,-3.4167,114.85,25.05,100,75,2.57,ID,1675617865
463,monteiro,-7.8894,-37.12,31.6,34,82,3.06,BR,1675617786
464,xai-xai,-25.0519,33.6442,25.29,75,8,4.81,MZ,1675617865
465,kurchum,48.5722,83.6542,-7.76,96,96,1.0,KZ,1675617866
466,myrtle beach,33.6891,-78.8867,11.17,81,100,4.12,US,1675617679
467,junin,-34.5838,-60.9433,31.61,39,0,3.72,AR,1675617866
468,letpadan,17.7833,95.75,19.87,42,2,2.13,MM,1675617866
469,mount isa,-20.7333,139.5,24.87,94,100,1.54,AU,1675617867
470,polyarnyy,69.1989,33.4478,-14.17,98,100,4.49,RU,1675617867
471,nueva gorgona,8.55,-79.8667,33.0,61,57,5.6,PA,1675617868
472,ndele,8.4109,20.6473,30.14,12,71,2.19,CF,1675617868
473,okmulgee,35.6234,-95.9605,12.23,46,0,2.06,US,1675617868
474,sioux lookout,50.1001,-91.917,-12.96,72,100,2.57,CA,1675617869
475,palkino,57.5409,28.0126,-9.14,92,100,2.51,RU,1675617869
476,knysna,-34.0363,23.0471,23.38,77,58,2.73,ZA,1675617869
477,buala,-8.145,159.5921,25.01,95,100,5.79,SB,1675617869
478,nouadhibou,20.931,-17.0347,22.99,28,100,7.2,MR,1675617870
479,lakes entrance,-37.8811,147.981,13.25,92,27,2.93,AU,1675617870
480,hearst,49.6835,-83.6665,-16.86,87,100,2.14,CA,1675617870
481,lincoln,40.8,-96.667,9.63,53,0,2.68,US,1675617871
482,mpika,-11.8343,31.4529,16.05,97,98,2.34,ZM,1675617871
483,jalu,29.0331,21.5482,15.59,53,77,7.75,LY,1675617871
484,sibolga,1.7427,98.7792,24.22,93,100,1.44,ID,1675617872
485,berbera,10.4396,45.0143,24.66,66,96,3.72,SO,1675617742
486,chifeng,42.2683,118.9636,-7.48,50,50,0.38,CN,1675617872
487,karwar,14.8,74.1333,24.62,66,0,3.27,IN,1675617873
488,san andres,12.5847,-81.7006,29.01,65,20,7.2,CO,1675617873
489,kismayo,-0.3582,42.5454,24.55,83,54,6.79,SO,1675617873
490,kindu,-2.95,25.95,25.57,65,100,0.77,CD,1675617874
491,hay river,60.8156,-115.7999,-18.01,78,100,6.69,CA,1675617874
492,rassvet,46.8333,40.75,0.94,82,100,4.29,RU,1675617874
493,tukrah,32.5341,20.5791,11.71,53,86,14.83,LY,1675617875
494,emerald,-23.5333,148.1667,24.63,90,100,5.7,AU,1675617875
495,garden city,42.3256,-83.331,5.38,68,75,8.75,US,1675617875
496,maaseik,51.1,5.7833,7.21,78,76,1.79,BE,1675617875
497,neiafu,-18.65,-173.9833,26.71,75,100,7.66,TO,1675617876
498,arman,59.7,150.1667,-26.27,83,83,3.74,RU,1675617876
499,wajir,1.7471,40.0573,32.16,17,92,4.72,KE,1675617580
500,saint george,37.1041,-113.5841,9.68,45,0,1.54,US,1675617877
501,husavik,66.0449,-17.3389,7.51,79,100,10.66,IS,1675617877
502,gat,31.61,34.7642,14.11,100,31,4.08,IL,1675617877
503,kaihua,23.3687,104.28,14.5,88,50,4.31,CN,1675617878
504,trat,12.5,102.5,27.71,91,50,0.53,TH,1675617878
505,san jose,37.3394,-121.895,12.25,88,40,2.06,US,1675617878
506,salalah,17.0151,54.0924,24.05,69,0,1.54,OM,1675617879
507,white settlement,32.7596,-97.4584,16.53,68,0,3.13,US,1675617879
508,aleksandrov gay,50.147,48.5704,-10.12,94,94,2.49,RU,1675617879
509,ajdabiya,30.7554,20.2263,14.18,58,28,9.55,LY,1675617880
510,mamakan,57.8161,114.0028,-16.96,96,100,0.88,RU,1675617880
511,am timan,11.0297,20.2827,31.52,10,30,1.52,TD,1675617880
512,dubbo,-32.25,148.6167,15.07,63,0,4.12,AU,1675617881
513,bureya,49.8133,129.8131,-31.5,100,71,0.36,RU,1675617881
514,iqaluit,63.7506,-68.5145,-29.06,68,75,8.23,CA,1675617881
515,hvolsvollur,63.7533,-20.2243,8.37,95,100,11.94,IS,1675617882
516,xichang,27.8964,102.2634,8.09,48,4,0.83,CN,1675617882
517,vallenar,-28.5708,-70.7581,30.62,30,0,4.22,CL,1675617882
518,maceio,-9.6658,-35.7353,30.69,66,75,6.69,BR,1675617424
519,vostok,46.4856,135.8833,-20.71,100,100,1.4,RU,1675617883
520,aswan,24.0934,32.907,20.61,21,0,3.6,EG,1675617883
521,yanam,16.7333,82.2167,21.0,82,0,1.36,IN,1675617883
522,fairbanks,64.8378,-147.7164,-26.06,76,0,0.0,US,1675617884
523,thunder bay,48.4001,-89.3168,-11.01,61,100,3.09,CA,1675617845
524,ocos,14.5094,-92.1933,31.1,64,0,3.32,GT,1675617884
525,kachug,53.9606,105.8817,-22.09,100,91,0.97,RU,1675617884
526,sisophon,13.5859,102.9737,26.97,68,12,2.55,KH,1675617885
527,tiarei,-17.5333,-149.3333,27.01,75,89,6.71,PF,1675617885
528,cairo,30.0626,31.2497,18.42,25,40,6.69,EG,1675617692
529,gloria do goita,-8.0017,-35.2928,29.08,41,72,6.41,BR,1675617886
530,gamba,-2.65,10.0,26.67,79,76,3.96,GA,1675617886
531,copiapo,-27.3667,-70.3333,24.83,37,65,4.93,CL,1675617604
532,hasaki,35.7333,140.8333,1.22,78,88,4.57,JP,1675617598
533,siavonga,-16.5382,28.7088,24.99,82,97,1.14,ZM,1675617886
